show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average,num_seasons
87049,TV Show,Firefly Lane,Unknown,"Katherine Heigl, Sarah Chalke, Ben Lawson, Beau Garrett, Roan Curtis","Canada, United States of America",2021-02-03,2021,7.7,1 Seasons,Drama,en,"For decades, childhood best friends Kate and Tully have weathered life's storms together -- until a betrayal threatens to break them apart for good.",36.454,267,7.7,1.0
120462,TV Show,Them,Unknown,"Deborah Ayorinde, Pam Grier, Luke James, Joshua J. Williams, Jeremy Bobb",United States of America,2021-04-09,2021,7.6,1 Seasons,"Drama, Mystery",en,A limited anthology series that explores terror in America.,39.726,408,7.6,1.0
218755,TV Show,The World Between Us,Dominic Zapata,"Alden Richards, Jasmine Curtis-Smith, Tom Rodriguez, Jaclyn Jose, Dina Bonnevie",Philippines,2021-07-05,2021,0.0,1 Seasons,"Drama, Crime",tl,"The World Between Us is a romance drama series that proves that true love bridges gaps, regardless of how deep or how wide.

The series follows the story of Luisito ""Louie"" Asuncion (Alden Richards) and Emilia ""Lia"" Libradilla (Jasmine Curtis Smith). Louie and Lia grew up together at the home of the Libdradillas, they will both feel that they are destined for each other but there are people who are keen on keeping them apart.

Joining Louie and Lia in proving the power of true love is Kapuso versatile actor Tom Rodriguez in an off-beat role, portraying the character of Lia's older brother, Bryan.

Under the direction of critically acclaimed director, Dominic Zapata, let The World Between Us shows that no matter how deep our divide is, true love can bridge it all.",55.903,0,0.0,1.0
108291,TV Show,Snowdrop,Unknown,"Jung Hae-in, JISOO, Yoo In-na, Jang Seung-jo, Yoon Se-a",South Korea,2021-12-18,2021,8.493,1 Seasons,"Drama, War & Politics",ko,"In 1987, bloodied man Soo-ho jumps into a women's university dormitory in Seoul. Yeong-ro, a female student who fell in love with him at a group blind date, tends to his wounds as the dormitory is ensnared in intense surveillance. As Soo-ho's secrets unravel, he must eventually face the conflict between his heart to Yeong-ro and responsibility to his comrades, as well as to his sibling who awaits him in his home country. What will be of their fate?",34.645,282,8.493,1.0
128979,TV Show,Love After Divorce,Unknown,Unknown,,2021-07-11,2021,9.0,1 Seasons,Reality,ko,"Newly single and ready to mingle, divorced men and women enter the Dolsing Village looking to date, cohabitate and find love again.",37.76,6,9.0,1.0
135805,TV Show,Tuttle Twins,Unknown,"Jonny Vance, Alex Elkin, Wiliam Lucas, Blake Brust, Natalie Madsen",,2021-10-13,2021,8.4,1 Seasons,"Animation, Kids",en,"The Tuttle Twins show, based on the best-selling books, is the first of its kind cartoon series that aims to instruct while entertaining.",59.373,7,8.4,1.0
125061,TV Show,Miss The Dragon,Min Guohui,"Dylan Wang, Zhu Xudan, Deng Wei, Pan Meiye, Zhu Zanjin",China,2021-05-10,2021,6.9,1 Seasons,"Action & Adventure, Drama",zh,"A young maidservant named Liu Ying saves a snake on behalf of her young mistress in a chance encounter. However, the snake turns out to be a thousand year ancient dragon named Yuchu Longyan, who now wants to marry her to repay her kindness. The two's lives then becomes entangled with each another as their love transcends over three lifetimes.",35.941,11,6.9,1.0
116328,TV Show,My Little Happiness,Yang Long,"Xing Fei, Tang Xiaotian, Huang Yilin, Li Chuan, Fu Weilun",China,2021-01-13,2021,7.5,1 Seasons,Drama,zh,"A story of urban workplace romance follows a legal intern and a surgeon who reunite as adults. They become colleagues and neighbors. As evenly matched as they are, a relationship starts to blossom.",59.237,16,7.5,1.0
127493,TV Show,You Are My Glory,Wang Zhi,"Yang Yang, Dilraba Dilmurat, Pan Yueming, Hu Ke, Wang Yanlin",China,2021-07-26,2021,8.3,1 Seasons,"Comedy, Drama",zh,"Qiao Jingjing, a celebrity, and Yu Tu, an aerospace engineer were high school classmates. Qiao Jingjing confessed to Yu Tu twice but was rejected both times. Ten years later, Qiao Jingjing became a top celebrity. She wants to become the endorser of a video game but was exposed that her gaming skills are super bad. By chance, she meets Yu Tu, who is now an aerospace engineer and is currently feeling lost about his career. Under Qiao Jingjing's set-up, Yu Tu becomes her gaming coach. They slowly fall in love over time.",31.051,40,8.3,1.0
137721,TV Show,Rishton Ka Manjha,Unknown,"Aanchal Goswami, Krushal Ahuja",,2021-08-23,2021,2.0,1 Seasons,Unknown,hi,"Diya, a gully badminton player, meets Arjun, a former badminton champ from an affluent family, who resents his own kin. Will Diya bring back the much-needed positivity and hope in Arujns life?",51.348,1,2.0,1.0
209634,TV Show,Relative Justice,Unknown,Unknown,,2021-09-13,2021,0.0,1 Seasons,Reality,en,"Under the watchful eye of Judge Rhonda Wills, the show pulls back the curtain on family disputes, moving the drama from the dining room to the courtroom.",56.795,0,0.0,1.0
110534,TV Show,D.P.,Han Jun-hee,"Jung Hae-in, Koo Kyo-hwan, Kim Sung-kyun, Son Suk-ku, Jeong Seok-yong",South Korea,2021-08-27,2021,8.0,1 Seasons,"Drama, Action & Adventure, Crime",ko,A young private's assignment to capture army deserters reveals the painful reality endured by each enlistee during his compulsory call of duty.,45.496,230,8.0,1.0
106651,TV Show,Hellbound,Yeon Sang-ho,"Kim Sung-cheol, Kim Hyun-joo, Yang Ik-june, Im Sung-jae, Lee Dong-hee",South Korea,2021-11-19,2021,7.385,1 Seasons,"Drama, Mystery, Sci-Fi & Fantasy",ko,"Unearthly beings deliver bloody condemnations, sending individuals to hell and giving rise to a religious group founded on the idea of divine justice.",46.106,909,7.385,1.0
236211,TV Show,Como Si Nadie Escuchara,Unknown,Cris Blanco,Spain,2021-09-21,2021,0.0,1 Seasons,Unknown,es,Unknown,57.819,0,0.0,1.0
210872,TV Show,Big Blue,Riccardo Durante,"Kevin Duhaney, Jeremy Harris, Tianna MacDuff-Gibson, Tal Shulman, Bahia Watson",Canada,2021-12-04,2021,10.0,1 Seasons,"Animation, Family",en,There is never a dull moment in the Big Blue. Captain Lettie and the Calypso Crew are always ready to tackle whatever challenges come their way.,41.726,1,10.0,1.0
8620,TV Show,"Do, Re & Mi",Unknown,"Kristen Bell, Jackie Tohn, Luke Youngblood, Mela Lee, Will Collyer",United States of America,2021-09-16,2021,6.0,1 Seasons,"Animation, Kids",en,"Join birdie friends Do, Re and Mi in the musical world of Beebopsburgh, an island where instruments grow in the Falsetto Forest and a giant Music Mountain towers above all their adventures. Discover the sounds and melodies, move to the beat and see how music helps solve any problem.",57.336,2,6.0,1.0
114621,TV Show,The Mighty Ducks: Game Changers,Unknown,"Lauren Graham, Josh Duhamel, Brady Noon, Maxwell Simkins, Swayam Bhatia",United States of America,2021-03-26,2021,8.0,1 Seasons,"Family, Comedy",en,"In present day Minnesota, the Mighty Ducks have evolved from scrappy underdogs to an ultra-competitive, powerhouse youth hockey team. After 12-year-old Evan is unceremoniously cut from the Ducks, he and his mom Alex set out to build their own ragtag team of misfits to challenge the cutthroat, win-at-all-costs culture of competitive youth sports.",37.856,154,8.0,1.0
88989,TV Show,Nine Perfect Strangers,Unknown,"Nicole Kidman, Melissa McCarthy, Michael Shannon, Luke Evans, Asher Keddie",United States of America,2021-08-18,2021,7.0,1 Seasons,"Drama, Mystery",en,"At a boutique health-and-wellness resort that promises healing and transformation, nine stressed city dwellers try to get on a path to a better way of living. Watching over them during this 10-day retreat is the resort's director, Masha, a woman on a mission to reinvigorate their tired minds and bodies. However, these nine ""perfect"" strangers have no idea what is about to hit them.",37.074,471,7.0,1.0
111177,TV Show,Godzilla Singular Point,Unknown,"Yume Miyamoto, Shoya Ishige, Wataru Takagi, Tarou Kiuchi, Misaki Kuno",Japan,2021-04-01,2021,7.2,1 Seasons,"Animation, Action & Adventure, Sci-Fi & Fantasy, Mystery",ja,"Brought together by a mysterious song, a grad student and an engineer lead the fight against an unimaginable force that may spell doom for the world.",27.806,148,7.2,1.0
120398,TV Show,Kikai Sentai Zenkaiger,Unknown,"Kiita Komagine, Shintaro Asanuma, Yuki Kaji, Yume Miyamoto, Takuya Sato",Japan,2021-03-07,2021,8.7,1 Seasons,"Action & Adventure, Kids, Sci-Fi & Fantasy",ja,"When an all-powerful enemy appears to destroy all parallel worlds, a hero with the spirit of all Super Sentai will rise to fight back. Transforming into Zenkaiser, he joins forces with four robots called Kikainoids with the spirit of Super Sentai robos from across history.",39.267,16,8.7,1.0
136569,TV Show,Udaariyaan,Unknown,"Ankit Gupta, Priyanka Chahar, Isha Malviya, Samarth Jurel, Aditi Bhagat",India,2021-01-15,2021,7.0,1 Seasons,"Drama, Family",ar,Unknown,43.099,3,7.0,1.0
130842,TV Show,The Newsreader,Unknown,"Anna Torv, Sam Reid, William McInnes, Michelle Lim Davidson, Marg Downey",Australia,2021-08-15,2021,8.0,1 Seasons,Drama,en,"An unconventional relationship in a world on the cusp of change; a star newsreader and an ambitious gay reporter join forces in a ruthless 1986 newsroom, as events unfold that will change their lives.",30.176,30,8.0,1.0
122235,TV Show,Joe Pickett,Unknown,"Michael Dorman, Julianna Guill, Skywalker Hughes, Vivienne Guynn, Mustafa Speaks",United States of America,2021-12-06,2021,7.2,1 Seasons,"Drama, Western",en,"A game warden and his family navigate the changing political and socio-economic climate in a small rural town in Wyoming on the verge of economic collapse. Surrounded by rich history and vast wildlife, the township hides decades of schemes and secrets that are yet to be uncovered.",35.485,66,7.2,1.0
114118,TV Show,My Roommate Is A Gumiho,Nam Sung-woo,"Jang Ki-yong, Lee Hye-ri, Bae In-hyuk, Kang Han-na, Kim Do-wan","China, South Korea",2021-05-26,2021,7.936,1 Seasons,"Drama, Sci-Fi & Fantasy",ko,"To become a human, a 999-year-old Gumiho, Shin Woo-yeo needs to fill his fox bead with human energy before he turns 1,000 years old. One day, a college girl, Lee Dam accidentally swallows Woo-yeo's fox bead.",36.691,102,7.936,1.0
120734,TV Show,Just Beyond,Unknown,Unknown,United States of America,2021-10-13,2021,7.2,1 Seasons,"Family, Comedy",en,"An anthology series that tells astonishing and thought-provoking stories of a reality just beyond the one we know. Each episode introduces viewers to a new cast of characters who must go on a surprising journey of self-discovery in a supernatural world of witches, aliens, ghosts and parallel universes.",31.168,218,7.2,1.0
106301,TV Show,Cardfight!! Vanguard,Unknown,Unknown,"Japan, South Korea",2021-04-03,2021,6.4,1 Seasons,"Animation, Action & Adventure",ja,"Third-year middle school student Yu-yu Kondo lives in Kanazawa city of the country of Kaga. Being unable to reject requests, Yu-yu often gets caught up in his sister's hobbies. When Yu-yu could no longer bear it and ran away from home, he was saved by Megumi Okura. Megumi invites Yu-yu to the Night Amusement Park ""Wonder Hill"" where her friends gather. The amusement park is where many youths of the Vanguard-centric group ""Team Blackout"" gather. And this is how Yu-yu encounters Vanguard and was drawn in by the appeal of Vanguard and the world and friends he had never seen before.",51.442,8,6.4,1.0
118956,TV Show,Dota: Dragon'S Blood,Unknown,Unknown,"South Korea, United States of America",2021-03-25,2021,7.8,1 Seasons,"Sci-Fi & Fantasy, Action & Adventure, Animation",en,"After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined.",32.409,419,7.8,1.0
117648,TV Show,Clarkson'S Farm,Unknown,"Jeremy Clarkson, Kaleb Cooper, Charlie Ireland, Lisa Hogan",United Kingdom,2021-06-11,2021,8.446,1 Seasons,"Reality, Comedy",en,"Follow Jeremy Clarkson as he embarks on his latest adventure, farming. The man who on several occasions claims to be allergic to manual labour takes on the most manually labour intensive job there is. What could possibly go wrong?",40.192,288,8.446,1.0
129715,TV Show,Kyusei Sentai Wakuseiber,Unknown,Unknown,Japan,2021-07-02,2021,0.0,1 Seasons,"Action & Adventure, Drama, Comedy, Sci-Fi & Fantasy",ja,"Kyuusei Sentai Wakuseiber, alternatively spelled Wakusaver, is a Japanese Tokusatsu web-television series created by AV company GIGA in homage to Toei's Super Sentai series. The show airs exclusively on YouTube for all-ages, with its final episode, an extended cut of episode five with AV content, being exclusively on an adults-only DVD and digital download.",30.383,0,0.0,1.0
96451,TV Show,Ssss.Dynazenon,Unknown,"Junya Enoki, Chika Anzai, Daiki Hamano, Shion Wakayama, Yuuichirou Umehara",Japan,2021-04-02,2021,7.516,1 Seasons,"Animation, Action & Adventure, Sci-Fi & Fantasy",ja,"Sequel to the 2018 animated series SSSS.Gridman and the third installment of the Gridman multimedia franchise.

When Yomogi Asanaka, a first-year student at Fujiyokidai High School, meets Gauma, he claims to be a ""kaiju user."" But the appearance of a kaiju followed by the entry of the gigantic robot, Dynazenon, backs up his mysterious words. After ending up in the wrong place at the wrong time; they get dragged into the desperate fight against the kaiju!",35.222,62,7.516,1.0
84469,TV Show,Cowboy Bebop,Unknown,"John Cho, Mustafa Shakir, Daniella Pineda, Elena Satine, Alex Hassell",United States of America,2021-11-19,2021,6.6,1 Seasons,"Sci-Fi & Fantasy, Action & Adventure, Crime",en,"Long on style and perpetually short on cash, bounty hunters Spike, Jet and Faye trawl the solar system looking for jobs. But can they outrun Spike's past?",39.343,399,6.6,1.0
114478,TV Show,Star Wars: Visions,Unknown,Unknown,"Chile, France, India, Ireland, Japan, South Africa, South Korea, Spain, United Kingdom, United States of America",2021-09-22,2021,7.2,1 Seasons,"Animation, Sci-Fi & Fantasy, Action & Adventure",en,This anthology of animated shorts from around the world celebrates the mythos of Star Wars through unique cultural lenses.,42.835,380,7.2,1.0
126997,TV Show,All Elite Wrestling: Rampage,Unknown,Unknown,United States of America,2021-08-13,2021,7.237,1 Seasons,"Action & Adventure, Drama",en,"AEW: Rampage, also known as Friday Night Rampage or simply Rampage, is a professional wrestling television program.  It is produced by the American promotion All Elite Wrestling (AEW) and airs every Friday at 10pm ET on TNT in the United States. It is AEW's second weekly television show, positioned behind their flagship show, Dynamite.",43.917,19,7.237,1.0
125147,TV Show,Unbeatable,Unknown,Jason Manford,United Kingdom,2021-05-10,2021,4.0,1 Seasons,Unknown,en,Jason Manford hosts the quiz show where players try to find the unbeatable answer.,39.583,2,4.0,1.0
135422,TV Show,Fragrance Of The First Flower,Yi-Ling Wang,"Zaizai Lin, Lyan Cheng, Yi Lee, Chun-Han Hung",Taiwan,2021-11-12,2021,5.8,1 Seasons,Drama,zh,"Yi-Ming, whose husband works outside of town, lives alone with her son. After years apart, she reconnects with Ting-Ting at a wedding, a girl she was intimate with back in high school. The encounter with Ting-Ting not only sets Yi-Ming free from her oppressive marriage, but also reawakens her feelings for Ting-Ting. Now that Taiwan has finally legalized same-sex marriage, will Yi-Ming have the courage to change her life?",53.542,5,5.8,1.0
